Passage,NewID,WordNoPunctuation,WordWithPunctuation,WordClass,PartOfSpeech,surprisal
2,2Bw11,automobile,automobile,Content,NOUN,9.30102825164795
2,2Bw12,accidents,accidents.,Content,NOUN,5.728145241737366
3,3Aw01,Pancreatic,Pancreatic,Content,ADJ,15.395963728427887
3,3Aw02,cancer,cancer,Content,NOUN,3.6927006244659424
3,3Aw03,has,has,Content,VERB,2.1784844398498535
3,3Aw04,a,a,Function,DET,3.0294599533081055
3,3Aw05,bad,bad,Content,ADJ,6.114072799682617
3,3Aw06,reputation,reputation.,Content,NOUN,2.0593642592430115
3,3Bw01,It,It,Function,PRON,1.730373501777649
3,3Bw02,is,is,Content,AUX,1.7100255489349365
3,3Bw03,a,a,Function,DET,1.689801573753357
3,3Bw04,terrible,terrible,Content,ADJ,4.213306903839111
3,3Bw05,disease,"disease,",Content,NOUN,1.9554323554039001
3,3Bw06,but,but,Function,CCONJ,2.3304100036621094
3,3Bw07,most,most,Content,ADJ,5.427148342132568
3,3Bw08,people,people,Content,NOUN,0.5476394891738892
3,3Bw09,do,do,Content,AUX,3.466050624847412
3,3Bw10,not,not,Content,PART,0.11288837343454361
3,3Bw11,realize,realize,Content,VERB,2.908459186553955
3,3Bw12,there,there,Content,PRON,4.895816802978516
3,3Bw13,are,are,Content,VERB,0.9937968850135803
3,3Bw14,ways,ways,Content,NOUN,3.9954237937927246
3,3Bw15,that,that,Function,PRON,3.993048667907715
3,3Bw16,early,early,Content,ADJ,7.945477485656738
3,3Bw17,detection,detection,Content,NOUN,1.028084397315979
3,3Bw18,can,can,Function,AUX,1.2340450286865234
3,3Bw19,help,help.,Content,VERB,3.046546220779419
4,4Aw01,Some,Some,Function,DET,6.159051895141602
4,4Aw02,nutrition,nutrition,Content,NOUN,10.891841888427734
4,4Aw03,experts,experts,Content,NOUN,2.3268258571624756
4,4Aw04,say,say,Content,VERB,1.4840229749679565
4,4Aw05,eggs,eggs,Content,NOUN,6.808249473571777
4,4Aw06,are,are,Content,AUX,1.1517544984817505
4,4Aw07,good,good,Content,ADJ,3.46760892868042
4,4Aw08,for,for,Function,ADP,0.09186290949583054
4,4Aw09,you,"you,",Function,PRON,1.8656181693077087
4,4Aw10,even,even,Content,ADV,4.161412239074707
4,4Aw11,though,though,Function,SCONJ,1.9614505767822266
4,4Aw12,they,they,Function,PRON,0.5515356659889221
4,4Aw13,are,are,Content,AUX,2.09381103515625
4,4Aw14,high,high,Content,ADJ,4.0813679695129395
4,4Aw15,in,in,Function,ADP,0.05097142606973648
4,4Aw16,cholesterol,cholesterol.,Content,NOUN,2.819066286087036
4,4Bw01,Others,Others,Content,NOUN,4.452212810516357
4,4Bw02,are,are,Content,AUX,3.603473424911499
4,4Bw03,sure,sure,Content,ADJ,6.163219451904297
4,4Bw04,they,they,Function,PRON,1.3282960653305054
4,4Bw05,are,are,Content,AUX,0.9369519352912903
4,4Bw06,bad,bad.,Content,ADJ,3.0880796909332275
5,5Aw01,Experts,Experts,Content,NOUN,9.256211280822754
5,5Aw02,generally,generally,Content,ADV,9.029581069946289
5,5Aw03,agree,agree,Content,VERB,0.7312171459197998
5,5Aw04,that,that,Function,SCONJ,0.17815759778022766
5,5Aw05,watching,watching,Content,VERB,7.712985038757324
5,5Aw06,a,a,Function,DET,1.5722817182540894
5,5Aw07,lot,lot,Content,NOUN,4.895252227783203
5,5Aw08,of,of,Function,ADP,0.019574331119656563
5,5Aw09,television,television,Content,NOUN,3.626692056655884
5,5Aw10,is,is,Content,AUX,1.2361276149749756
5,5Aw11,bad,bad,Content,ADJ,3.003330707550049
5,5Aw12,for,for,Function,ADP,0.36389607191085815
5,5Aw13,children,children.,Content,NOUN,7.111848950386047
5,5Bw01,Now,Now,Content,INTJ,5.729573726654053
5,5Bw02,a,a,Function,DET,2.074789524078369
5,5Bw03,new,new,Content,ADJ,0.41859957575798035
5,5Bw04,study,study,Content,NOUN,0.19147084653377533
5,5Bw05,suggests,suggests,Content,VERB,1.7192689180374146
5,5Bw06,it,it,Function,PRON,3.150130033493042
5,5Bw07,may,may,Function,AUX,1.4360270500183105
5,5Bw08,not,not,Content,PART,3.3024473190307617
5,5Bw09,be,be,Content,AUX,0.21310098469257355
5,5Bw10,very,very,Content,ADV,5.720100402832031
5,5Bw11,good,good,Content,ADJ,0.6649487614631653
5,5Bw12,for,for,Function,ADP,0.4253711700439453
5,5Bw13,adults,"adults,",Content,NOUN,4.833648920059204
5,5Bw14,either,either.,Function,ADV,3.595087967813015
6,6Aw01,Legislators,Legislators,Content,NOUN,12.133129954338074
6,6Aw02,and,and,Function,CCONJ,3.6472179889678955
6,6Aw03,gun,gun,Content,NOUN,7.816025733947754
6,6Aw04,safety,safety,Content,NOUN,5.160653591156006
6,6Aw05,advocates,advocates,Content,NOUN,0.36965030431747437
6,6Aw06,often,often,Content,ADV,6.183690071105957
6,6Aw07,focus,focus,Content,VERB,4.969240188598633
6,6Aw08,on,on,Function,ADP,0.1469927579164505
6,6Aw09,how,how,Content,SCONJ,3.2063980102539062
6,6Aw10,guns,guns,Content,NOUN,3.3286452293395996
6,6Aw11,are,are,Content,AUX,0.9612617492675781
6,6Aw12,purchased,purchased.,Content,VERB,7.383633613586426
6,6Bw01,But,But,Function,CCONJ,1.326835036277771
6,6Bw02,many,many,Content,ADJ,4.356419086456299
6,6Bw03,lives,lives,Content,NOUN,9.088619232177734
6,6Bw04,could,could,Function,AUX,3.8639252185821533
6,6Bw05,be,be,Content,AUX,0.1795976310968399
6,6Bw06,saved,"saved,",Content,VERB,4.810500621795654
6,6Bw07,especially,especially,Content,ADV,3.391690731048584
6,6Bw08,among,among,Function,ADP,4.536129951477051
6,6Bw09,children,"children,",Content,NOUN,3.628016471862793
6,6Bw10,if,if,Function,SCONJ,2.2627553939819336
6,6Bw11,they,they,Function,PRON,3.162710666656494
6,6Bw12,looked,looked,Content,VERB,9.199728012084961
6,6Bw13,more,more,Content,ADV,2.486651659011841
6,6Bw14,at,at,Function,ADP,3.988750457763672
6,6Bw15,how,how,Content,SCONJ,3.3210866451263428
6,6Bw16,they,they,Function,PRON,1.8287242650985718
6,6Bw17,are,are,Content,AUX,1.7146720886230469
6,6Bw18,stored,stored.,Content,VERB,5.805059909820557
7,7Aw01,In,In,Function,ADP,4.018033504486084
7,7Aw02,general,"general,",Content,ADJ,6.56581474840641
7,7Aw03,any,any,Function,DET,6.153903007507324
7,7Aw04,exercise,exercise,Content,NOUN,7.275379657745361
7,7Aw05,improves,improves,Content,VERB,8.13158130645752
7,7Aw06,our,our,Function,PRON,5.379230499267578
7,7Aw07,health,health.,Content,NOUN,4.311060309410095
7,7Bw01,But,But,Function,CCONJ,2.420807123184204
7,7Bw02,a,a,Function,DET,3.849665880203247
7,7Bw03,wealth,wealth,Content,NOUN,8.915794372558594
7,7Bw04,of,of,Function,ADP,0.018126899376511574
7,7Bw05,recent,recent,Content,ADJ,4.184963226318359
7,7Bw06,science,science,Content,NOUN,5.9203948974609375
7,7Bw07,and,and,Function,CCONJ,3.006397247314453
7,7Bw08,personal,personal,Content,ADJ,5.676863670349121
7,7Bw09,experience,experience,Content,NOUN,0.4204261004924774
7,7Bw10,indicate,indicate,Content,VERB,5.206313133239746
7,7Bw11,that,that,Function,SCONJ,0.12812432646751404
7,7Bw12,different,different,Content,ADJ,7.375755310058594
7,7Bw13,people,people,Content,NOUN,3.935324192047119
7,7Bw14,can,can,Function,AUX,2.922963857650757
7,7Bw15,respond,respond,Content,VERB,5.658440113067627
7,7Bw16,to,to,Function,ADP,1.0867176055908203
7,7Bw17,similar,similar,Content,ADJ,5.778538703918457
7,7Bw18,exercise,exercise,Content,NOUN,1.7272974252700806
7,7Bw19,routines,routines,Content,NOUN,3.58992338180542
7,7Bw20,in,in,Function,ADP,2.8405237197875977
7,7Bw21,different,different,Content,ADJ,0.32660219073295593
7,7Bw22,ways,ways.,Content,NOUN,0.43797482550144196
8,8Aw01,When,When,Content,SCONJ,4.909789085388184
8,8Aw02,new,new,Content,ADJ,7.150622367858887
8,8Aw03,breast,breast,Content,NOUN,11.473644256591797
8,8Aw04,cancer,cancer,Content,NOUN,0.9774768948554993
8,8Aw05,drugs,drugs,Content,NOUN,4.594342231750488
8,8Aw06,come,come,Content,VERB,3.491051197052002
8,8Aw07,to,to,Function,ADP,1.9726531505584717
8,8Aw08,market,"market,",Content,NOUN,0.8117120265960693
8,8Aw09,there,there,Content,PRON,2.796879291534424
8,8Aw10,is,is,Content,VERB,2.4309427738189697
8,8Aw11,little,little,Content,ADJ,3.364470958709717
8,8Aw12,data,data,Content,NOUN,6.749244689941406
8,8Aw13,to,to,Function,PART,1.2689050436019897
8,8Aw14,indicate,indicate,Content,VERB,2.9855799674987793
8,8Aw15,whether,whether,Function,SCONJ,1.9601980447769165
8,8Aw16,they,they,Function,PRON,0.8908171653747559
8,8Aw17,are,are,Content,AUX,2.074819803237915
8,8Aw18,safe,safe,Content,ADJ,1.6138038635253906
8,8Aw19,or,or,Function,CCONJ,1.0174905061721802
8,8Aw20,effective,effective,Content,ADJ,0.6501421928405762
8,8Aw21,in,in,Function,ADP,3.3168718814849854
8,8Aw22,men,men.,Content,NOUN,7.54275643825531
8,8Bw01,Some,Some,Function,DET,4.5936994552612305
8,8Bw02,new,new,Content,ADJ,4.289761543273926
8,8Bw03,drugs,drugs,Content,NOUN,1.150385856628418
8,8Bw04,are,are,Content,AUX,1.6643630266189575
8,8Bw05,approved,approved,Content,VERB,5.060894966125488
8,8Bw06,only,only,Content,ADV,2.5683839321136475
8,8Bw07,for,for,Function,ADP,0.7583492398262024
8,8Bw08,women,women.,Content,NOUN,3.5977452993392944
9,9Aw01,An,An,Function,DET,5.109349727630615
9,9Aw02,extensive,extensive,Content,ADJ,6.883618354797363
9,9Aw03,study,study,Content,NOUN,2.8062357902526855
9,9Aw04,confirms,confirms,Content,VERB,6.670088768005371
9,9Aw05,that,that,Function,SCONJ,0.5757408738136292
9,9Aw06,red,red,Content,ADJ,6.960257530212402
9,9Aw07,meat,meat,Content,NOUN,1.9011808633804321
9,9Aw08,might,might,Function,AUX,7.468963146209717
9,9Aw09,not,not,Content,PART,2.6917507648468018
9,9Aw10,be,be,Content,AUX,0.5063326358795166
9,9Aw11,that,that,Function,ADV,5.730047225952148
9,9Aw12,bad,bad,Content,ADJ,0.6018821001052856
9,9Aw13,for,for,Function,ADP,0.8820400834083557
9,9Aw14,you,you.,Function,PRON,1.5103018879890442
9,9Bw01,But,But,Function,CCONJ,4.332630157470703
9,9Bw02,it,it,Function,PRON,2.422666072845459
9,9Bw03,is,is,Content,AUX,3.211094856262207
9,9Bw04,bad,bad,Content,ADJ,4.025803089141846
9,9Bw05,for,for,Function,ADP,0.1173308938741684
9,9Bw06,the,the,Function,DET,2.3007216453552246
9,9Bw07,planet,"planet,",Content,NOUN,4.374267578125
9,9Bw08,with,with,Function,SCONJ,4.5525689125061035
9,9Bw09,chicken,chicken,Content,NOUN,9.3515043258667
9,9Bw10,and,and,Function,CCONJ,1.7242205142974854
9,9Bw11,pork,pork,Content,NOUN,1.9051436185836792
9,9Bw12,less,less,Content,ADV,8.028027534484863
9,9Bw13,harmful,harmful,Content,ADJ,3.6536478996276855
9,9Bw14,than,than,Function,ADP,0.7066384553909302
9,9Bw15,beef,beef.,Content,NOUN,2.9121018648147583
10,10Aw01,The,The,Function,DET,2.508233070373535
10,10Aw02,ground,ground,Content,NOUN,9.314001083374023
10,10Aw03,around,around,Function,ADP,5.521613121032715
10,10Aw04,the,the,Function,DET,1.057369351387024
10,10Aw05,building,building,Content,NOUN,5.102099418640137
10,10Aw06,slopes,slopes,Content,VERB,10.58745002746582
10,10Aw07,away,away.,Content,ADV,7.894405364990234
10,10Bw01,That,That,Function,PRON,5.273465633392334
10,10Bw02,allows,allows,Content,VERB,8.319982528686523
10,10Bw03,the,the,Function,DET,1.394989252090454
10,10Bw04,classroom,classroom,Content,NOUN,10.298989295959473
10,10Bw05,windows,windows,Content,NOUN,6.553164958953857
10,10Bw06,to,to,Function,PART,0.1467898041009903
10,10Bw07,be,be,Content,AUX,1.2286970615386963
10,10Bw08,low,low,Content,ADJ,7.762939453125
10,10Bw09,enough,enough,Content,ADV,1.6480848789215088
10,10Bw10,for,for,Function,SCONJ,2.0483057498931885
10,10Bw11,children,children,Content,NOUN,3.62009334564209
10,10Bw12,to,to,Function,PART,0.4251570701599121
10,10Bw13,see,see,Content,VERB,0.96885085105896
10,10Bw14,out,out,Function,ADP,5.633343696594238
10,10Bw15,while,while,Function,SCONJ,6.895388126373291
10,10Bw16,still,still,Content,ADV,4.090377330780029
10,10Bw17,being,being,Content,AUX,2.817655563354492
10,10Bw18,high,high,Content,ADV,7.013362407684326
10,10Bw19,above,above,Function,ADP,3.945937156677246
10,10Bw20,the,the,Function,DET,0.46584540605545044
10,10Bw21,ground,ground.,Content,NOUN,1.2061267495155334
11,11Aw01,Farmers,Farmers,Content,NOUN,10.319523930549622
11,11Aw02,and,and,Function,CCONJ,2.596369981765747
11,11Aw03,plant,plant,Content,NOUN,7.654688835144043
11,11Aw04,breeders,breeders,Content,NOUN,1.6721377752255648
11,11Aw05,are,are,Content,AUX,1.7362006902694702
11,11Aw06,in,in,Function,ADP,4.473017692565918
11,11Aw07,a,a,Function,DET,1.5748721361160278
11,11Aw08,race,race,Content,NOUN,3.743896961212158
11,11Aw09,against,against,Function,ADP,2.186055898666382
11,11Aw10,time,time.,Content,NOUN,3.957657217979431
11,11Bw01,The,The,Function,DET,2.378566026687622
11,11Bw02,world,world,Content,NOUN,4.293802738189697
11,11Bw03,population,population,Content,NOUN,6.264383316040039
11,11Bw04,is,is,Content,AUX,1.4632227420806885
11,11Bw05,growing,growing,Content,VERB,2.2250800132751465
11,11Bw06,rapidly,"rapidly,",Content,ADV,2.633656859397888
11,11Bw07,requiring,requiring,Content,VERB,7.147128105163574
11,11Bw08,ever,ever,Content,ADV,4.847641944885254
11,11Bw09,more,more,Content,ADJ,0.9792605638504028
11,11Bw10,food,"food,",Content,NOUN,5.312668561935425
11,11Bw11,but,but,Function,CCONJ,4.486505031585693
11,11Bw12,the,the,Function,DET,2.1208174228668213
11,11Bw13,amount,amount,Content,NOUN,4.758842468261719
11,11Bw14,of,of,Function,ADP,0.12679752707481384
11,11Bw15,cultivable,cultivable,Content,ADJ,11.329548358917236
11,11Bw16,land,land,Content,NOUN,0.8556186556816101
11,11Bw17,is,is,Content,AUX,1.8324552774429321
11,11Bw18,limited,limited.,Content,ADJ,3.870453655719757
12,12Aw01,One,One,Function,NUM,5.232997417449951
12,12Aw02,benefit,benefit,Content,NOUN,9.59977912902832
12,12Aw03,of,of,Function,ADP,0.282147079706192
12,12Aw04,discovery,discovery,Content,NOUN,10.767192840576172
12,12Aw05,is,is,Content,AUX,0.8161051869392395
12,12Aw06,that,that,Function,SCONJ,0.8596827983856201
12,12Aw07,you,you,Function,PRON,1.9124120473861694
12,12Aw08,get,get,Content,VERB,3.118438482284546
12,12Aw09,to,to,Function,PART,0.5480373501777649
12,12Aw10,name,name,Content,VERB,7.757651329040527
12,12Aw11,the,the,Function,DET,1.2951748371124268
12,12Aw12,things,things,Content,NOUN,3.5607852935791016
12,12Aw13,you,you,Function,PRON,0.40340855717658997
12,12Aw14,discovered,discovered.,Content,VERB,7.074145674705505
12,12Bw01,Astronomy,Astronomy,Content,NOUN,12.09696912765503
12,12Bw02,is,is,Content,AUX,1.3740073442459106
12,12Bw03,blessed,blessed,Content,VERB,9.854269981384277
12,12Bw04,in,in,Function,ADP,4.878541469573975
12,12Bw05,this,this,Function,DET,2.0526785850524902
12,12Bw06,regard,regard.,Content,NOUN,4.508707165718079
13,13Aw01,The,The,Function,DET,2.4907350540161133
13,13Aw02,overwhelming,overwhelming,Content,ADJ,9.403003692626953
13,13Aw03,majority,majority,Content,NOUN,0.4427115321159363
13,13Aw04,of,of,Function,ADP,0.026318561285734177
13,13Aw05,snails,snails,Content,NOUN,13.015798807144165
13,13Aw06,live,live,Content,VERB,5.36553955078125
13,13Aw07,in,in,Function,ADP,0.49771806597709656
13,13Aw08,shells,shells,Content,NOUN,11.104462623596191
13,13Aw09,that,that,Function,PRON,2.806873321533203
13,13Aw10,coil,coil,Content,VERB,12.619556427001953
13,13Aw11,to,to,Function,ADP,3.868978500366211
13,13Aw12,the,the,Function,DET,1.0322368144989014
13,13Aw13,right,right.,Content,ADJ,10.381937265396118
13,13Bw01,But,But,Function,CCONJ,3.7260732650756836
13,13Bw02,occasionally,occasionally,Content,ADV,7.944832801818848
13,13Bw03,some,some,Function,PRON,4.255188941955566
13,13Bw04,are,are,Content,AUX,3.2644338607788086
13,13Bw05,born,born,Content,VERB,5.709023952484131
13,13Bw06,with,with,Function,ADP,0.8653051853179932
13,13Bw07,shells,shells,Content,NOUN,4.109649181365967
13,13Bw08,that,that,Function,PRON,0.6141163110733032
13,13Bw09,turn,turn,Content,VERB,4.349236965179443
13,13Bw10,the,the,Function,DET,4.270776748657227
13,13Bw11,other,other,Content,ADJ,2.4730820655822754
13,13Bw12,way,way.,Content,NOUN,1.6154207587242126
14,14Aw01,California,California,Content,PROPN,8.10787296295166
14,14Aw02,has,has,Content,AUX,3.0747721195220947
14,14Aw03,positioned,positioned,Content,VERB,11.072848320007324
14,14Aw04,itself,itself,Function,PRON,0.23970553278923035
14,14Aw05,as,as,Function,ADP,0.21574434638023376
14,14Aw06,a,a,Function,DET,0.9872018098831177
14,14Aw07,leader,leader,Content,NOUN,2.1012210845947266
14,14Aw08,in,in,Function,ADP,0.12012294679880142
14,14Aw09,the,the,Function,DET,1.0374209880828857
14,14Aw10,fight,fight,Content,NOUN,1.915910005569458
14,14Aw11,against,against,Function,ADP,0.15409158170223236
14,14Aw12,climate,climate,Content,NOUN,1.502760410308838
14,14Aw13,change,change.,Content,NOUN,0.8129952494055033
14,14Bw01,It,It,Function,PRON,2.62369966506958
14,14Bw02,leads,leads,Content,VERB,6.782405853271484
14,14Bw03,the,the,Function,DET,0.21920505166053772
14,14Bw04,nation,nation,Content,NOUN,0.6283156871795654
14,14Bw05,by,by,Function,ADP,3.6995601654052734
14,14Bw06,far,far,Content,ADV,4.955846786499023
14,14Bw07,in,in,Function,ADP,0.38924750685691833
14,14Bw08,solar,solar,Content,ADJ,3.8304197788238525
14,14Bw09,power,power.,Content,NOUN,4.245358467102051
15,15Aw01,Climate,Climate,Content,NOUN,8.703680992126465
15,15Aw02,change,change,Content,NOUN,0.4857199490070343
15,15Aw03,will,will,Function,AUX,3.6466658115386963
15,15Aw04,inevitably,inevitably,Content,ADV,6.268202781677246
15,15Aw05,transform,transform,Content,VERB,6.600616455078125
15,15Aw06,the,the,Function,DET,1.0347946882247925
15,15Aw07,way,way,Content,NOUN,2.4575276374816895
15,15Aw08,the,the,Function,DET,2.7137534618377686
15,15Aw09,world,world,Content,NOUN,0.8631123900413513
15,15Aw10,produces,produces,Content,VERB,5.076828479766846
15,15Aw11,goods,goods.,Content,NOUN,8.722229957580566
15,15Bw01,Farmers,Farmers,Content,NOUN,7.64409065246582
15,15Bw02,who,who,Function,PRON,4.061579704284668
15,15Bw03,produce,produce,Content,VERB,2.8408992290496826
15,15Bw04,wine,wine,Content,NOUN,8.29860782623291
15,15Bw05,grapes,"grapes,",Content,NOUN,8.008728265762329
15,15Bw06,an,an,Function,DET,7.758618354797363
15,15Bw07,especially,especially,Content,ADV,5.006925106048584
15,15Bw08,sensitive,sensitive,Content,ADJ,4.11020040512085
15,15Bw09,crop,"crop,",Content,NOUN,2.3517934679985046
15,15Bw10,are,are,Content,AUX,2.3892672061920166
15,15Bw11,already,already,Content,ADV,3.1077568531036377
15,15Bw12,feeling,feeling,Content,VERB,5.567319869995117
15,15Bw13,those,those,Function,DET,7.612585544586182
15,15Bw14,effects,effects.,Content,NOUN,1.177689403295517
16,16Aw01,The,The,Function,DET,2.4697842597961426
16,16Aw02,many,many,Content,ADJ,8.51258659362793
16,16Aw03,whiskeys,whiskeys,Content,NOUN,12.160186439752579
16,16Aw04,of,of,Function,ADP,2.866816997528076
16,16Aw05,Japan,Japan,Content,PROPN,5.450509071350098
16,16Aw06,are,are,Content,AUX,1.5559529066085815
16,16Aw07,complex,complex,Content,ADJ,7.500781536102295
16,16Aw08,and,and,Function,CCONJ,1.2252980470657349
16,16Aw09,often,often,Content,ADV,3.0784130096435547
16,16Aw10,expensive,expensive.,Content,ADJ,6.481959164142609
16,16Bw01,Learning,Learning,Content,VERB,9.57822036743164
16,16Bw02,about,about,Function,ADP,2.168605327606201
16,16Bw03,them,them,Function,PRON,2.0260212421417236
16,16Bw04,can,can,Function,AUX,1.4411131143569946
16,16Bw05,be,be,Content,AUX,0.3822857141494751
16,16Bw06,a,a,Function,DET,1.2680368423461914
16,16Bw07,challenge,challenge.,Content,NOUN,3.2208054065704346
17,17Aw01,Great,Great,Content,ADJ,7.53688907623291
17,17Aw02,snow,snow,Content,NOUN,8.96316146850586
17,17Aw03,conditions,conditions,Content,NOUN,5.524171829223633
17,17Aw04,can,can,Function,AUX,4.947817802429199
17,17Aw05,make,make,Content,VERB,2.3132312297821045
17,17Aw06,a,a,Function,DET,2.6047091484069824
17,17Aw07,ski,ski,Content,NOUN,7.464282035827637
17,17Aw08,trip,trip,Content,NOUN,2.38278865814209
17,17Aw09,magical,magical.,Content,ADJ,9.876334726810455
17,17Bw01,Skiers,Skiers,Content,NOUN,8.394038498401642
17,17Bw02,can,can,Function,AUX,1.9729893207550049
17,17Bw03,weight,weight,Content,VERB,10.693674087524414
17,17Bw04,the,the,Function,DET,2.4729647636413574
17,17Bw05,odds,odds,Content,NOUN,7.2660369873046875
17,17Bw06,in,in,Function,ADP,2.965837001800537
17,17Bw07,their,their,Function,PRON,1.5148143768310547
17,17Bw08,favor,favor,Content,NOUN,0.684630811214447
17,17Bw09,by,by,Function,ADP,1.937801718711853
17,17Bw10,picking,picking,Content,VERB,4.4433369636535645
17,17Bw11,their,their,Function,PRON,3.2817773818969727
17,17Bw12,destinations,destinations,Content,NOUN,6.166860103607178
17,17Bw13,according,according,Content,VERB,6.380978584289551
17,17Bw14,to,to,Function,ADP,0.0016984812682494521
17,17Bw15,the,the,Function,DET,1.4588145017623901
17,17Bw16,time,time,Content,NOUN,4.557036399841309
17,17Bw17,of,of,Function,ADP,0.4395506680011749
17,17Bw18,winter,winter.,Content,NOUN,8.789182603359222
18,18Aw01,Earth,Earth,Content,PROPN,8.964189529418945
18,18Aw02,is,is,Content,AUX,2.8774330615997314
18,18Aw03,warming,"warming,",Content,VERB,6.429159998893738
18,18Aw04,and,and,Function,CCONJ,1.3632354736328125
18,18Aw05,we,we,Function,PRON,2.505531072616577
18,18Aw06,know,know,Content,VERB,4.290428638458252
18,18Aw07,why,why.,Content,SCONJ,4.480082154273987
18,18Bw01,Light,Light,Content,NOUN,9.187187194824219
18,18Bw02,is,is,Content,AUX,1.7281889915466309
18,18Bw03,reflected,reflected,Content,VERB,6.343350410461426
18,18Bw04,and,and,Function,CCONJ,3.740408420562744
18,18Bw05,absorbed,absorbed,Content,VERB,2.3312153816223145
18,18Bw06,by,by,Function,ADP,0.9584003686904907
18,18Bw07,clouds,"clouds,",Content,NOUN,6.643864393234253
18,18Bw08,air,"air,",Content,NOUN,5.822351694107056
18,18Bw09,oceans,"oceans,",Content,NOUN,3.6007103621959686
18,18Bw10,ice,ice,Content,NOUN,5.707141876220703
18,18Bw11,and,and,Function,CCONJ,1.313361644744873
18,18Bw12,land,land.,Content,NOUN,3.1843631863594055
19,19Aw01,Nobody,Nobody,Content,PRON,8.924667358398438
19,19Aw02,ever,ever,Content,ADV,3.8626325130462646
19,19Aw03,really,really,Content,ADV,3.9257943630218506
19,19Aw04,tells,tells,Content,VERB,7.313004493713379
19,19Aw05,you,you,Function,PRON,0.4539136588573456
19,19Aw06,how,how,Content,SCONJ,1.5912657976150513
19,19Aw07,to,to,Function,PART,1.1232950687408447
19,19Aw08,breathe,breathe.,Content,VERB,9.041827499866486
19,19Bw01,You,You,Function,PRON,3.4404029846191406
19,19Bw02,just,just,Content,ADV,2.1966748237609863
19,19Bw03,know,know,Content,VERB,3.7451367378234863
19,19Bw04,how,how,Content,SCONJ,1.773207187652588
19,19Bw05,to,to,Function,PART,0.5707630515098572
19,19Bw06,do,do,Content,VERB,2.514101028442383
19,19Bw07,it,it.,Function,PRON,0.4819658026099205
20,20Aw01,Imagine,Imagine,Content,VERB,7.458781719207764
20,20Aw02,an,an,Function,DET,4.184829235076904
20,20Aw03,animal,animal,Content,NOUN,5.300142288208008
20,20Aw04,that,that,Function,PRON,1.545487403869629
20,20Aw05,looks,looks,Content,VERB,3.861081123352051
20,20Aw06,like,like,Function,ADP,0.3537560999393463
20,20Aw07,a,a,Function,DET,0.7712408900260925
20,20Aw08,dinosaur,"dinosaur,",Content,NOUN,6.407667756080627
20,20Aw09,and,and,Function,CCONJ,2.3591461181640625
20,20Aw10,you,you,Function,PRON,2.4590396881103516
20,20Aw11,probably,probably,Content,ADV,6.034384727478027
20,20Aw12,will,will,Function,AUX,5.091605186462402
20,20Aw13,not,not,Content,PART,2.69800066947937
20,20Aw14,imagine,imagine,Content,VERB,6.024458408355713
20,20Aw15,a,a,Function,DET,2.073585271835327
20,20Aw16,bat,bat.,Content,NOUN,10.11267900466919
20,20Bw01,But,But,Function,CCONJ,1.5880171060562134
20,20Bw02,that,that,Function,PRON,2.7591681480407715
20,20Bw03,may,may,Function,AUX,4.187939643859863
20,20Bw04,change,change.,Content,VERB,4.790257692337036
21,21Aw01,Video,Video,Content,NOUN,6.633708477020264
21,21Aw02,games,games,Content,NOUN,6.214962482452393
21,21Aw03,work,work,Content,VERB,7.6130757331848145
